KIC,noise,noise_e,Pg,Pg_e,numax,numax_e,sig,sig_e,a1,a1_e,b1,b1_e,a2,a2_e,b2,b2_e,Ptot,Ptot_e,dnu,dnu_e,dnu02,dnu02_e,fm,fm_e,evoflag
2166223,98.790609,0.94699076,502.85075,22.676094,70.214023,0.44723977,10.442352,0.55095336,239.22346,4.8065619,19.373956,0.78038483,215.07383,5.6545388,65.42247,1.2872212,114.63608,3.3057506,6.4866248,0.0083280672,0.83647364,0.014148695,72.245405,0.008645923,0
2167183,166.86876,0.9494222,1948012.9,263430.44,2.660088,0.053883742,0.54078728,0.042027314,2214.1192,196.08577,0.69596511,0.084685291,2266.672,100.91686,2.5287512,0.07082233,1617.77,91.338618,0.57463249,0.0057786102,0.11178181,0.0063881031,2.6863809,0.0052033882,0
2167774,2.8747998,0.053949277,1868.2919,59.318908,60.047967,0.20814675,7.534098,0.17824719,267.50754,6.233983,15.233607,0.62916486,298.28199,4.8207437,50.541446,0.54815376,187.78109,2.5190705,5.8199824,0.0083981054,0.72572328,0.01305015,64.476608,0.0090625258,0
2283075,8.1786133,0.11341129,1280.7414,35.859537,69.190534,0.24071302,9.367632,0.20264439,274.47361,4.9555733,17.62268,0.57404529,246.23787,4.3281619,60.76811,0.73290825,173.37572,2.1549692,6.4667146,0.007926886,0.82212542,0.010670613,72.093897,0.0081902903,0
2283093,10.655628,0.071495107,13742.313,1067.3637,12.439786,0.17630521,2.459467,0.1382721,425.27968,22.830907,3.66822,0.35905574,493.22973,18.500889,11.447911,0.26446016,290.59955,10.739312,1.5496596,0.010577086,0.22662146,0.0047874254,13.039646,0.015013155,3
2283721,69.201861,0.71576505,1176.5753,35.705489,80.467552,0.22304471,8.9773053,0.22502858,270.6969,4.227028,23.392268,0.63934519,226.52214,4.2903387,76.949169,1.1993773,162.66641,2.1561002,7.7976566,0.0062048735,1.0811683,0.0097597468,79.4355,0.0056858467,0
2284330,28.182,0.22225737,6000.9814,284.96852,29.290891,0.19631974,4.7847027,0.15320076,403.51204,11.589058,8.4159582,0.40761368,395.50615,10.464094,28.873966,0.50576548,268.12413,5.9825949,3.6703748,0.0081638064,0.5633078,0.014003449,28.92412,0.0082457431,1
2284679,16.322327,1.488496,211.93022,5.4074043,199.8119,0.29638301,13.929816,0.32933067,149.31668,1.569232,52.192493,1.0021365,134.99596,2.6364265,196.31922,5.647485,86.002709,1.000108,16.14783,0.0073679257,2.1794046,0.010514259,199.29649,0.0066522863,0
2285827,60.037977,1.8546662,256.3649,7.8396756,169.22413,0.41673158,15.115441,0.48724662,171.60207,2.2265684,42.91386,1.01722,164.75935,3.191243,161.10044,4.7084451,98.52188,1.6683484,13.259417,0.0089944245,1.6599914,0.013760201,162.84147,0.0086872645,0
2285898,7.4045849,0.069986722,15933.722,754.65298,25.334402,0.19102118,4.4412509,0.14017825,610.17638,20.210501,8.3736049,0.41368372,609.60651,19.245309,23.820193,0.46349459,420.93239,9.3627466,3.8553532,0.015942406,0.62375041,0.011360617,26.080974,0.013596444,1
2297785,14.322756,0.12808083,1040.822,39.680977,48.270808,0.26585741,6.9542362,0.2182548,232.21507,4.9532214,14.21275,0.48949709,220.23296,4.67323,47.642236,0.69816125,134.63984,2.5908267,4.5943251,0.0069459482,0.52375778,0.0040752948,49.402321,0.0055742956,1
2297793,156.80399,0.90506906,781226.81,82868.705,4.044277,0.07082654,0.76911584,0.058342562,1554.1411,117.76491,1.014683,0.10842166,1646.6271,64.003206,3.7162539,0.092050112,1223.3292,55.983594,0.79435002,0.0048035739,0.12573519,0.0060660043,4.4536584,0.0044823147,0
2297825,340.99511,2.2734773,8041.8323,340.8899,31.12885,0.2391781,5.9291689,0.19485742,536.10032,13.813429,8.9567176,0.40058525,468.80053,15.018537,29.978241,0.61037164,345.55392,7.7299722,3.8589785,0.014958087,0.56543477,0.027533594,33.756939,0.014849839,1
2300329,73.033644,0.60401445,34523.264,2423.2705,16.153386,0.14310962,2.7182663,0.12169289,640.49131,28.354392,4.6753743,0.32925183,606.22913,21.724274,15.407415,0.34911897,484.37049,13.984796,2.1998693,0.0099802323,0.35431544,0.015924303,17.157161,0.012609502,0
2300503,3.6547965,0.02829269,43070.269,2389.0066,13.783919,0.1216684,2.4255269,0.091927225,675.13251,27.007379,4.2288124,0.29060557,628.52314,24.511677,12.27986,0.28849335,511.29987,12.418077,1.9507905,0.0090992351,0.3147239,0.010459222,13.265839,0.0065934037,0
2303101,77.542618,2.0652745,348.3249,11.530665,171.90905,0.32899488,11.938384,0.40887641,166.83957,2.2879687,42.220691,1.1000304,164.47965,3.1893987,164.69241,4.8392221,102.05033,1.5575531,13.761666,0.0089506299,1.7775123,0.013161054,169.17369,0.0078361373,0
2303200,69.953281,0.57215006,1988.4931,69.875214,54.736155,0.22129713,6.9706605,0.20611223,318.02405,6.4788345,15.3963,0.57991157,284.06819,6.4000998,49.788281,0.790417,186.32595,3.0490196,5.6864095,0.0075035449,0.78375112,0.010639144,57.284446,0.0082114312,0
2303414,103.20014,0.90141831,818.89567,34.766791,65.152567,0.32294975,8.4734261,0.38936669,263.77484,5.0561621,18.684444,0.61365383,241.62559,5.1263342,62.126088,0.99927479,131.78945,3.0572089,6.2710223,0.0089017042,0.79550105,0.012546568,69.821507,0.0087924239,0
2304104,46.819354,0.3934358,5755.1839,225.03566,35.958,0.21285613,6.034997,0.16248829,429.96432,10.50866,10.482624,0.41326335,370.24236,10.172327,35.175871,0.64147971,294.94456,5.3637197,3.9869608,0.0085708831,0.56830236,0.019963952,35.351365,0.014494089,1
2304765,24.675376,0.14954872,86164.215,7494.2649,7.060749,0.11660184,1.4634036,0.094633564,792.22369,46.353671,2.2118154,0.2272964,819.96104,35.934235,6.4482825,0.16948947,560.96691,21.393699,1.0419029,0.006956482,0.15212623,0.0025807354,7.6640132,0.0065845558,3
2305145,80.454017,0.87078243,136.09329,6.3094423,106.97583,0.7328667,15.403344,1.0027003,146.17009,2.6435533,31.002422,0.97525004,122.77967,4.5958237,98.47972,2.8285633,72.429016,2.8470093,8.3755491,0.019889249,0.93624544,0.029239588,109.81373,0.016418606,2
2305407,39.482475,1.0308069,39.673611,2.5394052,178.29571,1.3905789,20.045614,1.6458041,129.22791,1.6991443,46.258907,1.1059827,113.87093,2.7657371,162.14813,5.465313,44.58094,2.1815605,13.050383,0.014283452,1.544758,0.031724413,173.68184,0.011661491,0
2305479,51.634098,0.56170144,1530.6113,43.769698,79.904243,0.22093536,9.6083139,0.22817741,283.51061,4.7709713,21.342509,0.64146196,259.49387,4.3051971,72.577583,0.96602132,191.94757,2.3135437,7.4371286,0.0064021984,0.97578125,0.0093261151,83.092911,0.0064859588,0
2305590,15.27274,0.15676608,3369.7826,124.63624,49.007059,0.19762075,5.8665456,0.16526713,347.29542,7.8629538,13.790629,0.5399986,330.00328,7.0659534,44.103476,0.62944425,222.51491,3.5918221,5.3062799,0.0068212236,0.7482754,0.010159473,48.201427,0.0068420815,0
2305930,8.6876747,0.079525559,4811.4817,275.33849,28.814392,0.29709617,4.9258527,0.21243078,540.8206,14.803443,7.5483766,0.41286187,496.82865,13.534655,26.421676,0.4601764,243.53991,7.4309722,4.0040202,0.016641466,0.59795268,0.049347879,30.834295,0.014118838,1
2305987,94.118155,0.82841207,1159.3904,51.417406,52.935387,0.43225357,8.751561,0.38020569,302.752,7.2181542,12.876556,0.56692638,290.28462,6.4024833,48.049942,0.76190369,159.38127,4.2293032,5.4924651,0.010236998,0.72778166,0.014810447,55.480076,0.008794723,0
2305992,23.570659,0.37332401,753.50294,20.9088,100.94049,0.2353751,10.206949,0.22898751,228.21217,3.4259136,25.382401,0.6852261,212.20615,2.7025597,91.527538,1.0793074,138.81242,1.6594693,8.8842311,0.007668145,1.1525823,0.011631157,99.682241,0.0066350757,0
2306481,46.537676,0.37966011,3430.413,149.10285,36.419326,0.22805462,5.6411162,0.18419957,331.54146,9.0211878,9.5235188,0.46433087,326.53838,7.7623275,35.171182,0.5727451,220.12716,4.566359,4.2747053,0.019061905,0.59878715,0.030565399,37.863317,0.017950093,1
2307683,15.69045,0.13881984,2868.3258,118.53269,40.196463,0.20643044,5.4296429,0.18063061,352.44721,7.7471445,11.797889,0.43179921,308.84179,7.4079277,38.548868,0.60902885,197.4777,3.7573598,4.3048035,0.0067960454,0.58713082,0.011045291,43.157808,0.0072987582,0
2308429,80.822502,6.4010249,123.85848,7.9443876,259.71881,1.0840945,15.757028,1.4944973,127.76514,2.4091363,67.399833,2.1639424,83.877971,16.345041,231.5739,7.837799,69.853907,4.4243708,18.743947,0.0098695993,2.3642107,0.013434072,251.97832,0.0071627887,0
2309469,15.210408,0.12331264,9953.1538,421.7033,28.008082,0.18299618,4.772918,0.14554345,507.2638,13.691728,8.4593869,0.36710077,464.58423,13.389525,26.652499,0.49040153,344.91115,6.8525028,3.5541025,0.011506318,0.56471407,0.017960237,27.774933,0.010516933,1
2309524,34.728352,0.20931326,1893097.0,192817.05,3.8640729,0.050442951,0.63637822,0.038157664,2225.1065,142.1601,1.1708736,0.11748659,1951.1681,86.836392,3.6022801,0.097429834,1733.2069,71.278144,0.72851862,0.0056990079,0.12061852,0.0068223641,4.0832331,0.0046563262,0
2309550,1.6365747,0.033121205,1215.549,44.92882,50.586087,0.31057674,8.2369282,0.23678099,294.49766,5.7481294,15.069098,0.46595352,251.12064,5.9128358,49.600296,0.76543302,158.36386,3.0457486,5.1076391,0.011527864,0.72838567,0.018107126,50.21643,0.011876093,2
2310129,7.6502667,0.08908621,1503.2711,49.91817,51.902598,0.26741224,8.2155753,0.20474879,291.96708,5.7735779,15.764258,0.50777263,250.33671,6.2203326,51.195278,0.84254227,175.89703,2.9939943,5.1503296,0.012048703,0.75455101,0.020271912,50.662184,0.011392851,2
2422073,10.061013,0.083445736,10347.273,436.32988,26.855312,0.17620428,4.4167494,0.14204826,500.44178,14.28534,7.4309131,0.38574458,461.01361,13.472649,24.488381,0.4510875,338.28682,6.5305146,3.2627162,0.0074688141,0.45670806,0.012494288,29.038317,0.0084747364,0
2422635,25.62412,0.44196901,239.62451,8.1039834,110.53043,0.44019332,13.308389,0.44676684,209.35072,2.8892919,29.352452,0.72263102,183.08041,2.6695043,99.718164,1.4550572,89.372345,1.6750899,9.3932644,0.0074566108,1.1965065,0.013412506,105.23973,0.0066718191,0
2423153,34.288035,1.7921515,217.93213,5.7307775,234.31596,0.3554698,15.305043,0.38430761,157.84478,1.7519223,61.551693,1.2932478,116.04537,3.483422,202.95489,7.138409,91.415014,1.2115234,17.504141,0.0057898196,2.2168597,0.010811523,234.30044,0.0055378224,0
2423824,8.6600229,0.066274729,4111.1164,271.52684,23.023281,0.20653003,3.5230217,0.16153292,328.29972,12.205419,6.5857345,0.42672364,384.21203,9.642516,21.962661,0.35853708,190.32399,5.9658262,2.7532873,0.015439122,0.43461403,0.020794714,23.902757,0.014968483,3
2423932,54.581351,0.47238778,47763.031,3018.1565,18.421877,0.14132703,2.7855924,0.11828524,714.73649,30.959107,5.1706882,0.3643877,673.65301,23.93597,16.811133,0.37769075,576.85806,15.011314,2.3844954,0.0090230732,0.33515983,0.017232993,18.636258,0.012350444,0
2424822,16.030484,0.24924296,318.53534,10.5626,94.55458,0.39366906,11.659717,0.39710196,217.54622,3.2602573,25.792223,0.70282311,190.82013,3.1681539,86.304664,1.1020454,96.44793,1.7369977,8.0524465,0.0084580634,0.99068934,0.012463237,98.165121,0.0082520386,0
2424934,4.4594134,0.046210778,5169.2137,207.46648,33.821844,0.18263911,5.0186406,0.13985803,364.65571,9.6198178,9.9160813,0.43487697,360.04043,8.8251698,32.158011,0.50686361,254.8964,4.659819,3.9741538,0.010153847,0.61612265,0.017155768,34.895411,0.010270347,1
2424955,6.0720635,0.078261099,2223.8813,74.844982,52.110771,0.22296847,7.2104021,0.18748753,326.8788,6.8719146,15.558649,0.586809,293.25674,7.1737947,48.570671,0.7655595,200.41787,3.1091929,5.3761337,0.0074645792,0.73349596,0.011243518,54.228329,0.0081386047,0
2425631,9.178488,0.069748137,15255.379,723.27687,20.995008,0.13750128,3.3273647,0.10547228,507.8362,15.548336,6.4473629,0.29638397,453.5285,13.90153,19.777007,0.38036194,356.49131,7.4552863,2.5755855,0.0070544467,0.36645768,0.010909553,22.79872,0.0076321033,0
2435987,465.10849,3.1250265,4034.8089,195.62218,38.191712,0.22034202,4.9534202,0.2095191,377.68374,9.7304284,9.6056629,0.46307607,372.16165,8.4962482,35.637002,0.64557487,223.6594,5.4010236,4.2130065,0.0060619003,0.57593846,0.0099080037,37.790666,0.0058273568,0
2436209,763.4967,5.5872144,2528.3011,122.14063,57.70277,0.30751684,6.7084803,0.36114957,347.29745,7.9393077,14.733889,0.61209933,354.63833,8.0792529,53.904982,1.1488562,205.99899,5.6172995,5.7389612,0.0074270229,0.76053128,0.011184661,57.7427,0.0083324877,0
2436417,260.19765,1.6783313,8019.4884,358.09458,27.492923,0.19854389,4.7304261,0.15695394,461.04919,13.780049,8.4462853,0.43329115,422.42232,14.715442,26.064379,0.57072692,308.20743,6.9540165,3.5110641,0.024185993,0.44843216,0.036354366,30.263196,0.024162121,1
2436688,980.0801,7.1974367,1087.1986,62.208754,76.406339,0.53448997,9.6157753,0.71926007,262.88131,7.0734553,22.252403,1.017317,225.92875,12.098714,71.088887,2.2372466,161.64159,6.2591753,7.2138771,0.010710524,0.93271397,0.013531852,80.684049,0.010272772,0
2436900,359.75924,2.3881545,3923.9319,191.30663,35.828751,0.21370046,4.8289016,0.22545426,361.80103,9.6472836,8.3256604,0.39642714,358.88347,7.4922929,34.167236,0.54283258,217.75271,5.2965808,4.0538702,0.0054802213,0.55406066,0.0087268018,36.366627,0.0059118826,0
2437040,254.38173,1.6009129,7511.2412,367.32874,25.687241,0.16938618,3.8132618,0.14216644,428.54413,12.146045,6.7174201,0.33852479,387.72829,10.592324,24.033498,0.44640935,267.76568,6.1959168,3.0703983,0.0067728212,0.43733891,0.010273845,27.344219,0.0067451859,0
2437191,36.975952,0.90578181,188.60597,7.7149013,133.84883,0.47654358,12.463869,0.62478247,171.53992,2.5850285,32.660656,0.87736643,168.67179,2.4034824,126.24696,2.5422243,76.705015,1.8720523,11.09955,0.014191222,1.440803,0.020559011,136.21142,0.012350051,0
2437340,138.51563,0.81752633,235058.57,15516.002,8.7536892,0.076421051,1.487352,0.057958916,1002.4686,51.915801,2.6770577,0.22502742,1053.2239,39.658759,8.2147293,0.19116255,935.1132,25.430222,1.3707437,0.0040585145,0.19700681,0.0071550653,9.1057281,0.0050649763,0
2437353,209.83427,1.3805469,3853.8488,169.36844,31.820595,0.2385989,5.4569987,0.19684176,353.98532,9.9916955,9.2134063,0.45559249,330.80861,10.515281,29.552382,0.60405917,229.475,5.3228016,3.8493731,0.014653885,0.55538854,0.028713103,33.884384,0.012999345,1
2437496,77.106195,0.43869006,670086.35,61178.527,4.5594859,0.071737303,0.96624754,0.058808897,1516.3076,101.82194,1.0796797,0.083480077,1538.5747,52.578689,4.2465675,0.093608264,1271.063,48.097485,0.87950512,0.018434546,0.16636812,0.012164214,4.8119807,0.018529723,3
2437507,256.54342,1.6253624,24092.438,1159.2467,20.774173,0.13763976,3.1907332,0.10967083,657.59768,20.006517,5.41351,0.28091156,572.9649,16.348896,19.859166,0.37735796,438.68748,9.6030574,2.6170136,0.0057537389,0.36531272,0.0086215485,20.529389,0.0061751255,0
2437564,316.19936,2.0969128,6007.1738,264.36472,32.295565,0.24476627,5.4455493,0.19297291,449.10079,13.108469,9.1838676,0.49974835,431.74207,13.921265,29.847754,0.61773622,286.2067,6.8805329,3.9062278,0.017375233,0.57596442,0.025629654,34.099025,0.017508076,1
2437692,10.319386,0.10393774,889.7965,38.465024,47.051699,0.38220003,9.0022948,0.28616757,271.22937,5.74598,14.080976,0.48413656,233.45847,5.9439318,46.173266,0.77261079,141.63481,3.2680307,4.8406907,0.014417317,0.67270949,0.026627119,47.572835,0.01273936,1
2437804,243.15449,1.6150071,8904.603,380.28184,27.053872,0.24744747,5.713317,0.1960199,475.99094,15.414474,7.3950871,0.40877061,452.54774,16.381849,25.445394,0.54712538,356.94676,8.8261339,3.3823324,0.0083271302,0.49112872,0.013449603,29.739096,0.0093582143,1
2437816,221.17762,1.3852689,37195.037,1833.7177,18.030254,0.12538103,2.9489722,0.096574438,699.52083,23.30821,5.3038778,0.28912403,626.1894,21.016877,17.075003,0.36560662,524.01892,11.473804,2.3681979,0.0051745594,0.32875722,0.0090404998,18.467082,0.0051275975,0
2437965,83.527608,0.490113,144341.76,11577.538,7.4717744,0.10971817,1.5100655,0.088470366,1035.6471,57.165364,1.9208178,0.17126213,1055.8564,36.199784,6.8852463,0.14993721,737.80629,26.13597,1.3495461,0.0090648967,0.21088468,0.010370031,7.2369304,0.0066269219,3
2438051,262.27001,1.7685398,3614.7338,200.68002,31.293915,0.34661272,6.172412,0.30770679,476.4658,11.920429,8.6495262,0.35269133,421.52039,11.504043,30.025979,0.52884664,236.28879,7.810803,3.7510264,0.014735749,0.5266023,0.024441975,32.704394,0.015689576,1
2438333,846.74743,6.1359033,2161.8851,117.27234,61.478111,0.31025057,6.2751312,0.35009471,320.17961,7.5883432,15.673811,0.67241939,334.14454,7.4441599,58.846257,1.3270171,184.20082,5.2365975,6.0777603,0.010593622,0.76999545,0.011966763,67.459089,0.011661122,0
2438368,12.84232,0.20100143,472.01754,13.377941,84.6144,0.41462062,13.862738,0.3399591,219.88658,3.6608561,23.227212,0.69612551,189.72068,3.9860626,79.767141,1.1749671,128.04096,1.9975796,7.0056068,0.010972127,0.83727353,0.018121109,91.244138,0.011865199,2
2439233,17.34747,0.10641011,1132425.4,152838.2,3.1270499,0.049491314,0.52389156,0.042178677,1638.0063,138.00593,0.81594282,0.094499887,1746.787,69.383446,2.9921618,0.076065053,1213.7498,64.680045,0.60988061,0.0080654632,0.098083581,0.0091135624,2.8670844,0.0087433444,0
2441995,12.061685,0.10399773,8259.7287,368.81563,30.16482,0.1866434,4.4819711,0.14230072,457.00387,14.135419,10.06992,0.49239394,458.79569,14.076888,28.847167,0.55371407,304.46345,6.4947507,4.1812989,0.017511213,0.68557674,0.023322392,32.218135,0.014340919,1
2442483,97.027954,1.1576526,909.61664,29.070306,100.40538,0.24982969,9.4884574,0.27746613,233.94796,3.6851248,26.622258,0.77266708,226.59358,3.4090193,94.587039,1.6046463,147.03258,2.12206,9.2320658,0.0092862744,1.2498507,0.012055638,94.479596,0.0075771933,0
2442559,54.194803,0.41219577,2276.3032,86.843011,42.561594,0.21662512,6.2158245,0.1750693,293.48041,6.6798998,13.442534,0.48183238,266.41411,6.9462314,42.148206,0.74958179,188.25224,3.4944147,4.6063678,0.010892749,0.70033263,0.016312829,45.486588,0.010941261,1
2443573,16.107617,0.15188395,1926.6641,72.077307,45.707374,0.24465278,6.8222058,0.19800645,312.01434,6.8112067,12.499313,0.47390524,269.31316,6.2949167,43.314279,0.67790925,181.44185,3.2715049,4.6549708,0.0066585481,0.5899335,0.009656795,46.590316,0.0066603076,0
2443903,18.442412,0.21255781,1753.8806,54.915421,66.789404,0.19203624,7.34783,0.17165929,290.55498,4.9859415,19.310975,0.57706337,258.10679,4.6846038,63.123749,0.81491083,179.6786,2.3603511,6.984279,0.0075727567,1.0083541,0.010711482,70.700652,0.0089707656,0
2444062,71.611708,0.57420054,554.44318,26.361749,54.948416,0.42545702,8.0790776,0.34741214,215.86748,4.8798369,15.351075,0.63080023,212.74049,4.9262723,52.140107,0.87481309,105.8963,2.9895081,5.0449024,0.0090510894,0.62650407,0.002381772,54.897933,0.0070215534,2
2444348,4.1848849,0.039629492,5542.6636,227.31395,30.28018,0.20098511,4.9102386,0.14900437,392.56551,10.981085,8.7869043,0.38949798,368.37585,10.168084,27.490656,0.47689842,261.06999,5.1315297,3.2637757,0.0078414266,0.40651142,0.011315129,32.350893,0.0077163969,0
2444790,91.953312,0.59502113,16709.024,1067.1526,19.084138,0.18577538,2.9377108,0.13027391,601.43489,21.912536,4.9354393,0.35836772,636.49096,18.096317,18.026809,0.33568359,350.42341,11.259803,2.9109812,0.01046863,0.54035863,0.017657509,19.548056,0.0096401166,3
2445426,3.0038668,0.17139503,156.47916,5.5323591,115.97825,0.48324614,14.354183,0.56450077,180.64867,2.6861336,30.640278,0.86687332,168.65651,2.4043006,104.57181,1.2070945,74.995889,1.4268234,9.5100534,0.0080242215,1.1808433,0.013267225,116.15295,0.0083294461,0
2446327,35.973143,0.33079499,2750.1914,92.350018,54.087846,0.22153087,6.9378232,0.19208909,351.68538,7.2896372,14.563084,0.52121138,316.70557,6.5499146,48.81432,0.68711713,218.61762,3.4073785,5.5751583,0.0078992761,0.73386475,0.010456762,56.252583,0.0075938644,0
2447046,22.879972,1.0297284,76.23184,3.0837826,173.83889,0.67624567,16.756105,0.80034302,146.87139,1.817966,44.598695,0.99291542,138.5105,2.2019778,159.17927,4.4133364,56.550949,1.5602532,13.183442,0.0080490169,1.6025579,0.012453103,175.57423,0.0078841914,0
2447476,67.967161,0.77056823,897.6005,26.564699,89.985475,0.25880208,10.456347,0.27777341,245.30629,4.0150268,22.802588,0.70827258,230.50906,3.5989248,81.843285,1.2470709,153.33667,2.1132029,7.8739089,0.009495124,0.94926277,0.013221073,95.649283,0.0093183936,0
